url,city,feature,current_status,gsc_clicks_3mo,gsc_impressions_3mo,ai_feature_impr_3mo,googlebot_req_14d,all_req_14d,matching_pools,matching_indexable,hub_indexable,internal_referer_hits_14d,external_referer_hits_14d,classification,proposed_destination
/public-pools/texas/round-rock/feature/kiddie-pool/,"Round Rock, TX",kiddie-pool,301 -> /public-pools/texas/round-rock/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/texas/round-rock/
/public-pools/texas/round-rock/feature/lap-swimming/,"Round Rock, TX",lap-swimming,301 -> /public-pools/texas/round-rock/,0,0,0,0,2,3,3,True,2,0,CONSOLIDATE,/public-pools/texas/round-rock/
/public-pools/texas/round-rock/feature/splash-pad/,"Round Rock, TX",splash-pad,301 -> /public-pools/texas/round-rock/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/texas/round-rock/
/public-pools/texas/round-rock/feature/wave-pool/,"Round Rock, TX",wave-pool,301 -> /public-pools/texas/round-rock/,0,0,0,2,2,0,0,True,0,0,CONSOLIDATE,/public-pools/texas/round-rock/
/public-pools/texas/san-antonio/feature/indoor/,"San Antonio, TX",indoor,301 -> /public-pools/texas/san-antonio/,0,0,5,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/texas/san-antonio/
/public-pools/texas/san-antonio/feature/splash-pad/,"San Antonio, TX",splash-pad,301 -> /public-pools/texas/san-antonio/,2,27,0,0,1,0,0,True,0,0,CONSOLIDATE,/public-pools/texas/san-antonio/
/public-pools/texas/san-antonio/feature/wave-pool/,"San Antonio, TX",wave-pool,301 -> /public-pools/texas/san-antonio/,0,0,0,1,2,0,0,True,0,0,RETIRE,/public-pools/texas/san-antonio/
/public-pools/texas/san-marcos/feature/diving-board/,"San Marcos, TX",diving-board,301 -> /public-pools/texas/san-marcos/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/texas/san-marcos/
/public-pools/texas/san-marcos/feature/heated/,"San Marcos, TX",heated,301 -> /public-pools/texas/san-marcos/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/texas/san-marcos/
/public-pools/texas/san-marcos/feature/indoor/,"San Marcos, TX",indoor,301 -> /public-pools/texas/san-marcos/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/texas/san-marcos/
/public-pools/texas/southlake/feature/kiddie-pool/,"Southlake, TX",kiddie-pool,301 -> /public-pools/texas/southlake/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/texas/southlake/
/public-pools/texas/southlake/feature/lap-swimming/,"Southlake, TX",lap-swimming,301 -> /public-pools/texas/southlake/,0,0,0,2,2,2,2,True,0,0,CONSOLIDATE,/public-pools/texas/southlake/
/public-pools/texas/southlake/feature/lazy-river/,"Southlake, TX",lazy-river,301 -> /public-pools/texas/southlake/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/texas/southlake/
/public-pools/texas/southlake/feature/water-slides/,"Southlake, TX",water-slides,301 -> /public-pools/texas/southlake/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/texas/southlake/
/public-pools/texas/southlake/feature/wave-pool/,"Southlake, TX",wave-pool,301 -> /public-pools/texas/southlake/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/texas/southlake/
/public-pools/texas/spring/feature/heated/,"Spring, TX",heated,301 -> /public-pools/texas/spring/,0,0,0,0,1,2,2,True,0,1,CONSOLIDATE,/public-pools/texas/spring/
/public-pools/texas/spring/feature/indoor/,"Spring, TX",indoor,301 -> /public-pools/texas/spring/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/texas/spring/
/public-pools/texas/spring/feature/lazy-river/,"Spring, TX",lazy-river,301 -> /public-pools/texas/spring/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/texas/spring/
/public-pools/texas/sugar-land/feature/heated/,"Sugar Land, TX",heated,301 -> /public-pools/texas/sugar-land/,0,0,6,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/texas/sugar-land/
/public-pools/texas/sugar-land/feature/indoor/,"Sugar Land, TX",indoor,301 -> /public-pools/texas/sugar-land/,0,0,0,0,2,2,2,True,2,0,CONSOLIDATE,/public-pools/texas/sugar-land/
/public-pools/texas/sugar-land/feature/kiddie-pool/,"Sugar Land, TX",kiddie-pool,301 -> /public-pools/texas/sugar-land/,0,0,0,1,1,1,1,True,0,0,RETIRE,/public-pools/texas/sugar-land/
/public-pools/texas/sugar-land/feature/lap-swimming/,"Sugar Land, TX",lap-swimming,301 -> /public-pools/texas/sugar-land/,0,0,0,0,1,4,4,True,1,0,CONSOLIDATE,/public-pools/texas/sugar-land/
/public-pools/utah/murray/feature/diving-board/,"Murray, UT",diving-board,301 -> /public-pools/utah/murray/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/utah/murray/
/public-pools/utah/murray/feature/lap-swimming/,"Murray, UT",lap-swimming,301 -> /public-pools/utah/murray/,0,0,0,0,3,1,1,True,3,0,CONSOLIDATE,/public-pools/utah/murray/
/public-pools/utah/murray/feature/lazy-river/,"Murray, UT",lazy-river,301 -> /public-pools/utah/murray/,0,0,4,1,1,1,1,True,0,0,CONSOLIDATE,/public-pools/utah/murray/
/public-pools/utah/murray/feature/olympic-size/,"Murray, UT",olympic-size,301 -> /public-pools/utah/murray/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/utah/murray/
/public-pools/utah/orem/feature/indoor/,"Orem, UT",indoor,301 -> /public-pools/utah/orem/,0,0,0,0,2,1,1,True,1,1,CONSOLIDATE,/public-pools/utah/orem/
/public-pools/utah/salt-lake-city/feature/indoor/,"Salt Lake City, UT",indoor,301 -> /public-pools/utah/salt-lake-city/,2,99,0,0,3,2,2,True,2,0,CONSOLIDATE,/public-pools/utah/salt-lake-city/
/public-pools/utah/salt-lake-city/feature/kiddie-pool/,"Salt Lake City, UT",kiddie-pool,301 -> /public-pools/utah/salt-lake-city/,0,0,0,3,3,0,0,True,0,0,CONSOLIDATE,/public-pools/utah/salt-lake-city/
/public-pools/utah/salt-lake-city/feature/splash-pad/,"Salt Lake City, UT",splash-pad,301 -> /public-pools/utah/salt-lake-city/,0,0,0,3,3,0,0,True,0,0,CONSOLIDATE,/public-pools/utah/salt-lake-city/
/public-pools/utah/salt-lake-city/feature/water-slides/,"Salt Lake City, UT",water-slides,301 -> /public-pools/utah/salt-lake-city/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/utah/salt-lake-city/
/public-pools/utah/west-valley-city/feature/heated/,"West Valley City, UT",heated,301 -> /public-pools/utah/west-valley-city/,2,12,5,0,1,1,1,True,0,0,CONSOLIDATE,/public-pools/utah/west-valley-city/
/public-pools/utah/west-valley-city/feature/indoor/,"West Valley City, UT",indoor,301 -> /public-pools/utah/west-valley-city/,0,0,0,1,2,2,2,True,1,0,CONSOLIDATE,/public-pools/utah/west-valley-city/
/public-pools/virginia/arlington/feature/indoor/,"Arlington, VA",indoor,301 -> /public-pools/virginia/arlington/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/arlington/
/public-pools/virginia/arlington/feature/kiddie-pool/,"Arlington, VA",kiddie-pool,301 -> /public-pools/virginia/arlington/,2,57,0,0,2,3,3,True,1,0,REBUILD,/public-pools/virginia/arlington/feature/kiddie-pool/
/public-pools/virginia/arlington/feature/lap-swimming/,"Arlington, VA",lap-swimming,301 -> /public-pools/virginia/arlington/,0,0,0,0,1,3,3,True,1,0,CONSOLIDATE,/public-pools/virginia/arlington/
/public-pools/virginia/chesapeake/feature/heated/,"Chesapeake, VA",heated,301 -> /public-pools/virginia/chesapeake/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/chesapeake/
/public-pools/virginia/chesapeake/feature/kiddie-pool/,"Chesapeake, VA",kiddie-pool,301 -> /public-pools/virginia/chesapeake/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/chesapeake/
/public-pools/virginia/chesapeake/feature/lap-swimming/,"Chesapeake, VA",lap-swimming,301 -> /public-pools/virginia/chesapeake/,4,38,0,0,4,2,2,True,1,2,CONSOLIDATE,/public-pools/virginia/chesapeake/
/public-pools/virginia/chesapeake/feature/splash-pad/,"Chesapeake, VA",splash-pad,301 -> /public-pools/virginia/chesapeake/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/virginia/chesapeake/
/public-pools/virginia/fairfax/feature/heated/,"Fairfax, VA",heated,301 -> /public-pools/virginia/fairfax/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/virginia/fairfax/
/public-pools/virginia/fairfax/feature/kiddie-pool/,"Fairfax, VA",kiddie-pool,301 -> /public-pools/virginia/fairfax/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/fairfax/
/public-pools/virginia/hampton/feature/kiddie-pool/,"Hampton, VA",kiddie-pool,301 -> /public-pools/virginia/hampton/,0,0,0,0,1,3,3,True,1,0,CONSOLIDATE,/public-pools/virginia/hampton/
/public-pools/virginia/mclean/feature/diving-board/,"Mclean, VA",diving-board,301 -> /public-pools/virginia/mclean/,0,0,4,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/mclean/
/public-pools/virginia/mclean/feature/lap-swimming/,"Mclean, VA",lap-swimming,301 -> /public-pools/virginia/mclean/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/virginia/mclean/
/public-pools/virginia/midlothian/feature/diving-board/,"Midlothian, VA",diving-board,301 -> /public-pools/virginia/midlothian/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/virginia/midlothian/
/public-pools/virginia/midlothian/feature/lazy-river/,"Midlothian, VA",lazy-river,301 -> /public-pools/virginia/midlothian/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/midlothian/
/public-pools/virginia/midlothian/feature/olympic-size/,"Midlothian, VA",olympic-size,301 -> /public-pools/virginia/midlothian/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/midlothian/
/public-pools/virginia/newport-news/feature/heated/,"Newport News, VA",heated,301 -> /public-pools/virginia/newport-news/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/virginia/newport-news/
/public-pools/virginia/newport-news/feature/indoor/,"Newport News, VA",indoor,301 -> /public-pools/virginia/newport-news/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/newport-news/
/public-pools/virginia/newport-news/feature/lap-swimming/,"Newport News, VA",lap-swimming,301 -> /public-pools/virginia/newport-news/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/virginia/newport-news/
/public-pools/virginia/newport-news/feature/lazy-river/,"Newport News, VA",lazy-river,301 -> /public-pools/virginia/newport-news/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/newport-news/
/public-pools/virginia/newport-news/feature/water-slides/,"Newport News, VA",water-slides,301 -> /public-pools/virginia/newport-news/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/newport-news/
/public-pools/virginia/newport-news/feature/wave-pool/,"Newport News, VA",wave-pool,301 -> /public-pools/virginia/newport-news/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/newport-news/
/public-pools/virginia/norfolk/feature/diving-board/,"Norfolk, VA",diving-board,301 -> /public-pools/virginia/norfolk/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/norfolk/
/public-pools/virginia/norfolk/feature/kiddie-pool/,"Norfolk, VA",kiddie-pool,301 -> /public-pools/virginia/norfolk/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/virginia/norfolk/
/public-pools/virginia/norfolk/feature/lazy-river/,"Norfolk, VA",lazy-river,301 -> /public-pools/virginia/norfolk/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/norfolk/
/public-pools/virginia/norfolk/feature/olympic-size/,"Norfolk, VA",olympic-size,301 -> /public-pools/virginia/norfolk/,0,0,5,0,2,1,1,True,1,1,CONSOLIDATE,/public-pools/virginia/norfolk/
/public-pools/virginia/sterling/feature/heated/,"Sterling, VA",heated,301 -> /public-pools/virginia/sterling/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/sterling/
/public-pools/virginia/sterling/feature/indoor/,"Sterling, VA",indoor,301 -> /public-pools/virginia/sterling/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/sterling/
/public-pools/virginia/sterling/feature/kiddie-pool/,"Sterling, VA",kiddie-pool,301 -> /public-pools/virginia/sterling/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/virginia/sterling/
/public-pools/virginia/sterling/feature/wave-pool/,"Sterling, VA",wave-pool,301 -> /public-pools/virginia/sterling/,0,0,0,3,3,0,0,True,0,0,CONSOLIDATE,/public-pools/virginia/sterling/
/public-pools/virginia/virginia-beach/feature/diving-board/,"Virginia Beach, VA",diving-board,301 -> /public-pools/virginia/virginia-beach/,0,0,0,1,2,3,3,True,1,0,CONSOLIDATE,/public-pools/virginia/virginia-beach/
/public-pools/virginia/virginia-beach/feature/heated/,"Virginia Beach, VA",heated,301 -> /public-pools/virginia/virginia-beach/,0,0,0,0,1,1,1,True,0,1,CONSOLIDATE,/public-pools/virginia/virginia-beach/
/public-pools/virginia/virginia-beach/feature/lap-swimming/,"Virginia Beach, VA",lap-swimming,301 -> /public-pools/virginia/virginia-beach/,4,75,0,0,4,3,3,True,1,1,REBUILD,/public-pools/virginia/virginia-beach/feature/lap-swimming/
/public-pools/virginia/virginia-beach/feature/olympic-size/,"Virginia Beach, VA",olympic-size,301 -> /public-pools/virginia/virginia-beach/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/virginia/virginia-beach/
/public-pools/virginia/virginia-beach/feature/wave-pool/,"Virginia Beach, VA",wave-pool,301 -> /public-pools/virginia/virginia-beach/,3,146,8,0,1,1,1,True,0,0,CONSOLIDATE,/public-pools/virginia/virginia-beach/
/public-pools/washington/bellevue/feature/heated/,"Bellevue, WA",heated,301 -> /public-pools/washington/bellevue/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/bellevue/
/public-pools/washington/bellevue/feature/indoor/,"Bellevue, WA",indoor,301 -> /public-pools/washington/bellevue/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/bellevue/
/public-pools/washington/bellevue/feature/lap-swimming/,"Bellevue, WA",lap-swimming,301 -> /public-pools/washington/bellevue/,0,0,0,0,2,1,1,True,2,0,CONSOLIDATE,/public-pools/washington/bellevue/
/public-pools/washington/bellevue/feature/water-slides/,"Bellevue, WA",water-slides,301 -> /public-pools/washington/bellevue/,0,0,0,1,2,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/bellevue/
/public-pools/washington/bellevue/feature/wave-pool/,"Bellevue, WA",wave-pool,301 -> /public-pools/washington/bellevue/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/bellevue/
/public-pools/washington/bremerton/feature/heated/,"Bremerton, WA",heated,301 -> /public-pools/washington/bremerton/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/bremerton/
/public-pools/washington/bremerton/feature/lap-swimming/,"Bremerton, WA",lap-swimming,301 -> /public-pools/washington/bremerton/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/bremerton/
/public-pools/washington/bremerton/feature/lazy-river/,"Bremerton, WA",lazy-river,301 -> /public-pools/washington/bremerton/,2,31,0,0,3,1,1,True,2,0,CONSOLIDATE,/public-pools/washington/bremerton/
/public-pools/washington/bremerton/feature/water-slides/,"Bremerton, WA",water-slides,301 -> /public-pools/washington/bremerton/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/bremerton/
/public-pools/washington/lynnwood/feature/lap-swimming/,"Lynnwood, WA",lap-swimming,301 -> /public-pools/washington/lynnwood/,0,0,0,1,3,1,1,True,2,0,CONSOLIDATE,/public-pools/washington/lynnwood/
/public-pools/washington/lynnwood/feature/lazy-river/,"Lynnwood, WA",lazy-river,301 -> /public-pools/washington/lynnwood/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/lynnwood/
/public-pools/washington/seattle/feature/diving-board/,"Seattle, WA",diving-board,301 -> /public-pools/washington/seattle/,0,0,0,0,2,0,0,True,2,0,CONSOLIDATE,/public-pools/washington/seattle/
/public-pools/washington/seattle/feature/heated/,"Seattle, WA",heated,301 -> /public-pools/washington/seattle/,4,290,0,0,5,1,1,True,3,1,CONSOLIDATE,/public-pools/washington/seattle/
/public-pools/washington/seattle/feature/indoor/,"Seattle, WA",indoor,301 -> /public-pools/washington/seattle/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/washington/seattle/
/public-pools/washington/seattle/feature/kiddie-pool/,"Seattle, WA",kiddie-pool,301 -> /public-pools/washington/seattle/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/washington/seattle/
/public-pools/washington/seattle/feature/olympic-size/,"Seattle, WA",olympic-size,301 -> /public-pools/washington/seattle/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/washington/seattle/
/public-pools/washington/seattle/feature/wave-pool/,"Seattle, WA",wave-pool,301 -> /public-pools/washington/seattle/,0,0,0,0,1,0,0,True,1,0,CONSOLIDATE,/public-pools/washington/seattle/
/public-pools/washington/spokane/feature/lazy-river/,"Spokane, WA",lazy-river,301 -> /public-pools/washington/spokane/,0,0,0,2,2,0,0,True,0,0,CONSOLIDATE,/public-pools/washington/spokane/
/public-pools/washington/spokane/feature/wave-pool/,"Spokane, WA",wave-pool,301 -> /public-pools/washington/spokane/,0,0,0,2,2,0,0,True,0,0,CONSOLIDATE,/public-pools/washington/spokane/
/public-pools/washington/sultan/feature/lap-swimming/,"Sultan, WA",lap-swimming,301 -> /public-pools/washington/sultan/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/washington/sultan/
/public-pools/washington/sultan/feature/lazy-river/,"Sultan, WA",lazy-river,301 -> /public-pools/washington/sultan/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/washington/sultan/
/public-pools/washington/sultan/feature/water-slides/,"Sultan, WA",water-slides,301 -> /public-pools/washington/sultan/,0,0,0,1,1,0,0,True,0,0,RETIRE,/public-pools/washington/sultan/
/public-pools/washington/vancouver/feature/heated/,"Vancouver, WA",heated,301 -> /public-pools/washington/vancouver/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/vancouver/
/public-pools/washington/vancouver/feature/indoor/,"Vancouver, WA",indoor,301 -> /public-pools/washington/vancouver/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/vancouver/
/public-pools/washington/vancouver/feature/lap-swimming/,"Vancouver, WA",lap-swimming,301 -> /public-pools/washington/vancouver/,0,0,0,0,1,2,2,True,1,0,CONSOLIDATE,/public-pools/washington/vancouver/
/public-pools/washington/vancouver/feature/wave-pool/,"Vancouver, WA",wave-pool,301 -> /public-pools/washington/vancouver/,0,0,6,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/washington/vancouver/
/public-pools/wisconsin/madison/feature/heated/,"Madison, WI",heated,301 -> /public-pools/wisconsin/madison/,3,99,9,0,2,1,1,True,1,0,CONSOLIDATE,/public-pools/wisconsin/madison/
/public-pools/wisconsin/madison/feature/lap-swimming/,"Madison, WI",lap-swimming,301 -> /public-pools/wisconsin/madison/,2,19,0,1,3,1,1,True,1,0,CONSOLIDATE,/public-pools/wisconsin/madison/
/public-pools/wisconsin/madison/feature/water-slides/,"Madison, WI",water-slides,301 -> /public-pools/wisconsin/madison/,0,0,0,0,1,1,1,True,1,0,CONSOLIDATE,/public-pools/wisconsin/madison/
/public-pools/wisconsin/milwaukee/feature/heated/,"Milwaukee, WI",heated,301 -> /public-pools/wisconsin/milwaukee/,2,150,5,0,2,1,1,True,1,0,CONSOLIDATE,/public-pools/wisconsin/milwaukee/
/public-pools/wisconsin/milwaukee/feature/indoor/,"Milwaukee, WI",indoor,301 -> /public-pools/wisconsin/milwaukee/,0,0,0,2,3,1,1,True,1,0,CONSOLIDATE,/public-pools/wisconsin/milwaukee/
/public-pools/wisconsin/milwaukee/feature/lazy-river/,"Milwaukee, WI",lazy-river,301 -> /public-pools/wisconsin/milwaukee/,3,265,8,3,5,1,1,True,1,0,CONSOLIDATE,/public-pools/wisconsin/milwaukee/
